data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7258971,566,NIG18726,18726,"22 October 2020",2020,1,Protests,"Excessive force against protesters","Protesters (Nigeria)",#EndSARS,6,"Police Forces of Nigeria (2015-)",,1,16,"Western Africa",Nigeria,Oyo,"Oyo West",,Oyo,7.85,3.9333,1,"Sun (Nigeria)",National,"On 22 October 2020, police fired on local residents staging a #EndSARS protest in Oyo town (Oyo West, Oyo). One demonstrator was killed. [size=no report]",1,1603753027,NGA
7271003,566,NIG18721,18721,"22 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)","APC: All Progressives Congress",6,,,0,60,"Western Africa",Nigeria,Benue,Vandeikya,,"Vande Ikya",6.7838,9.0677,2,"New Telegraph",National,"On 22 October 2020, dozens of APC supporters staged a demonstration at Ihugh-TseMker highway in Benue State to urge the President to fix the federal roads in the state. [size=dozens]",0,1604351344,NGA
7499667,566,NIG19397,19397,"22 October 2020",2020,2,"Violence against civilians",Attack,"Military Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Rivers,Oyigbo,,Obigbo,4.8755,7.1488,1,"Premium Times (Nigeria)",National,"Around 22 October 2020 (between 22 October - 3 November), Nigerian military troops attacked Oyigbo town (Oyigbo LGA, Rivers), killing at least 19 residents and injuring others. Community sources report attack was a reprisal attack over the community's alleged harboring of IPOB members who killed security personnel. Government sources on the other hand report that military troops were deployed to arrest IPOB members and recover stolen weapons and ammunition.",19,1611010519,NGA
7782151,566,NIG18750,18750,"22 October 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Mobbar,,Damasak,13.0977,12.4952,2,"Daily Independent (Nigeria)",National,"On 22 October 2020, Nigerian Airforce troops conducted air strikes against Boko Haram at Jumacheri near Damasak (Mobbar LGA, Borno), killing dozens of Boko Haram fighters in Borno State in 2 days of airstrikes and destroying some of their structures. 12 fatalities coded across 2 events.",6,1617065404,NGA
7784403,566,NIG18722,18722,"22 October 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Gwoza,,Ngoshe,11.1416,13.7749,1,Twitter,"New media","On 22 October 2020, the Nigerian airforce conducted air strikes against Boko Haram (JAS) militants in Ngoshe village (Gwoza, Borno). No fatalities and/or injuries reported.",0,1617065409,NGA
7784448,566,NIG18720,18720,"22 October 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) - Lake Chad Faction",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,"Maiduguri Metro",,Maiduguri,11.8312,13.1517,2,Twitter,"New media","On 22 October 2020, ISWAP clashed with Nigerian troops on the road between Mainok and Maiduguri town (Maiduguri LGA, Borno), allegedly killing six soldiers.",6,1618496277,NGA
8969437,566,NIG18727,18727,"22 October 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)","Journalists (Nigeria)",7,17,"Western Africa",Nigeria,Delta,"Warri South-West",,Warri,5.5167,5.75,1,"Daily Post (Nigeria)",National,"On 22 October 2020, policemen attacked and injured a journalist in Warri (Warri South LGA, Delta) over the coverage of the #EndSARS protest. Police operatives additionally vandalized the journalist's vehicle.",0,1648594109,NGA
7258438,566,NIG18705,18705,"21 October 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Civilians (Nigeria)","Labour Group (Nigeria)",7,57,"Western Africa",Nigeria,Lagos,"Lagos Mainland",,Ebute-Metta,6.4827,3.3899,2,"Nigeria Punch; Business Day (Nigeria); Premium Times (Nigeria)",National,"On 21 October 2020, demonstrators burned the Lagos state bus rapid bus terminal (BRT) at Oyingbo in Ebute-Metta (Lagos Mainland LGA, Lagos) in response to the fall out of the lingering #EndSARS movement. It is unclear whether those responsible for the damage were #EndSARS supporters or others. [size=no report]",0,1603753024,NGA
7258439,566,NIG18713,18713,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,Delta,"Oshimili North",,Okpanam,6.2376,6.6486,1,"Daily Independent (Nigeria); Daily Post (Nigeria)",National,"On 21 October 2020, #EndSARS supporters staged demonstrations at Okpanam (Oshimili North LGA, Delta) to protest against police brutality. [size=no report]",0,1603753024,NGA
7258559,566,NIG18704,18704,"21 October 2020",2020,2,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Christian Group (Nigeria)",7,37,"Western Africa",Nigeria,Kogi,Dekina,,Ayangba,7.5036,7.1744,1,Blueprint,National,"Around 21 October 2020 (as reported), unidentified gunmen associated with an unreported political party attacked and assaulted worshippers in Dunamis Church in Ayangba (Dekina LGA, Kogi), critically injuring one and abducting three persons. Reported property damage. Reason for attack unknown.",0,1603753025,NGA
7258582,566,NIG18708,18708,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Kubwa,9.1413,7.3526,1,"Business Day (Nigeria)",National,"On 21 October 2020, #EndSARS supporters staged demonstrations at Kubwa (Abuja Municipal LGA, FCT) to protest against police brutality. [size=no report]",0,1603753025,NGA
7258619,566,NIG18701,18701,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,Delta,"Oshimili South",,Asaba,6.2006,6.7339,1,"Daily Independent (Nigeria)",National,"On 21 October 2020, #EndSARS supporters staged demonstrations at the Warri Port of the Nigerian Ports Authority and other critical oil facilities in riverine communities in Asaba (Oshimili South LGA, Delta) to protest against police brutality. [size=no report]",0,1603753025,NGA
7258621,566,NIG18714,18714,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)","Labour Group (Nigeria)",6,,,0,60,"Western Africa",Nigeria,Anambra,"Onisha North",,Onitsha,6.1454,6.7885,1,"Daily Independent (Nigeria)",National,"On 21 October 2020, about 50 keke riders under Tricycle Owners Association of Nigeria demonstrated at Omabga Phase 1 Gate in Onitsha (Onitsha North LGA, Anambra) to protest against the relocation of the tricycle park. [size=about 50]",0,1618496409,NGA
7258622,566,NIG18710,18710,"21 October 2020",2020,1,Protests,"Protest with intervention","Protesters (Nigeria)","Students (Nigeria)",6,"Police Forces of Nigeria (2015-)",,1,16,"Western Africa",Nigeria,Kogi,Lokoja,,Lokoja,7.8024,6.743,1,"Daily Independent (Nigeria)",National,"On 21 October 2020, students of Kogi State Polytechnic staged demonstrations at the Felele end of the Okene -Lokoja -Abuja highway in Lokoja (Lokoja LGA, Kogi) to protest the killing of another student by a commercial driver. Police forces fired live ammunition and tear gas to disperse the crowd. [size=no report]",0,1603753025,NGA
7258624,566,NIG18698,18698,"21 October 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",#EndSARS,5,"Civilians (Nigeria)","Labour Group (Nigeria); Government of Nigeria (2015-)",7,57,"Western Africa",Nigeria,Abia,"Aba South",,Aba,5.1066,7.3667,1,"Daily Independent (Nigeria)",National,"On 21 October 2020, #EndSARS supporters set ablaze the Aba Town Hall and attacked three first generation banks as well as the Aba Mall in Aba (Aba South LGA, Abia) over police brutality. [size=no report]",0,1603753025,NGA
7258628,566,NIG18709,18709,"21 October 2020",2020,1,Riots,"Mob violence","Rioters (Nigeria)",,5,"Civilians (Nigeria)","Lagos Communal Group (Nigeria)",7,57,"Western Africa",Nigeria,Lagos,"Lagos Island",,Lagos,6.4531,3.3958,1,"Daily Independent (Nigeria)",Subnational,"On 21 October 2020, youths vandalized and looted the palace of the Oba of Lagos in Lagos (Lagos Island LGA, Lagos) over the curfew imposed by the Governor in the the fallout of the #EndSARS demonstration. [size=no report]",0,1603753025,NGA
7258629,566,NIG18706,18706,"21 October 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",#EndSARS,5,"Police Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,Enugu,"Enugu North",,Enugu,6.4426,7.5022,1,"Daily Independent (Nigeria)",National,"On 21 October 2020, #EndSARS supporters staged demonstrations in Enugu (Enugu North LGA, Enugu) over police brutality. Police forces fired live ammunition at demonstrators, killing two and injuring others. Demonstrators retaliated and blocked major roads with burning tires and destroyed vehicles, shops and other valuable properties. [size=no report]",2,1603753025,NGA
7258632,566,NIG18711,18711,"21 October 2020",2020,2,Battles,"Armed clash","Benue Communal Militia (Nigeria)",,4,"Military Forces of Nigeria (2015-)",,1,14,"Western Africa",Nigeria,Benue,Makurdi,,Makurdi,7.7411,8.5121,3,"Daily Independent (Nigeria)",National,"Around 21 October 2020 (as reported), Nigerian military troops clashed with a Benue communal militia in Benue State, killing two and recovering weapons and ammunition.",2,1603753025,NGA
7258641,566,NIG18699,18699,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,Oyo,Akinyele,,"Agoro Ibadan",7.6333,4.0333,1,"Daily Post (Nigeria)",National,"On 21 October 2020, supporters of the #EndSARS movement staged various demonstrations on major roads and highways in Ibadan (Akinyele LGA, Oyo) to protest against police brutality across the country. [size=no report]",0,1603753025,NGA
7258651,566,NIG18716,18716,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,"Desert Herald",National,"On 21 October 2020, scores of #EndSARS supporters staged demonstrations around Oshogbo (Osogbo LGA, Osun) to protest against police brutality. [size=scores]",0,1603753025,NGA
7258729,566,NIG18715,18715,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,Anambra,"Onisha North",,Onitsha,6.1454,6.7885,1,HumAngle,National,"On 21 October 2020, supporters of the #EndSARS movement held a candlelight vigil in Onitsha (Onitsha LGA, Anambra) in honor of all victims of extra-judicial killings by the disbanded SARS squad and to protest against police brutality. [size=no report]",0,1618496359,NGA
7258730,566,NIG18703,18703,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,Anambra,"Awka South",,Awka,6.2101,7.0741,1,HumAngle,National,"On 21 October 2020, supporters of the #EndSARS movement held a candlelight vigil in Awka (Awka South LGA, Anambra) in honor of all victims of extra-judicial killings by the disbanded SARS squad and to protest against police brutality. [size=no report]",0,1603753025,NGA
7258732,566,NIG18712,18712,"21 October 2020",2020,1,Protests,"Peaceful protest","Protesters (Nigeria)",#EndSARS,6,,,0,60,"Western Africa",Nigeria,Anambra,"Nnewi North",,Nnewi,6.0199,6.9148,1,HumAngle,National,"On 21 October 2020, supporters of the #EndSARS movement held a candlelight vigil in Nnewi (Nnewi North LGA, Anambra) in honor of all victims of extra-judicial killings by the disbanded SARS squad and to protest against police brutality. [size=no report]",0,1603753025,NGA
7258844,566,NIG18707,18707,"21 October 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)","Labour Group (Nigeria)",7,17,"Western Africa",Nigeria,Plateau,"Jos North",,Jos,9.9285,8.8921,1,"New Telegraph",National,"On 21 October 2020, Federal Fire Service Officers attacked and assaulted the staff of the Jos Electricity Distribution Company in Jos (Jos North LGA, Plateau) over the staff's request to park the Assistant Controller's vehicle at the visitor parking lot. Reported injuries.",0,1603753026,NGA
7270809,566,NIG18702,18702,"21 October 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",#EndSARS,5,"Police Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,Ogun,Ado-Odo,,Atan,6.6647,3.0916,1,"Daily Post (Nigeria)",National,"On 21 October 2020, police forces shot and killed an #EndSARS demonstrator in Atan Ota (Ado-Odo/Ota LGA, Ogun). Irate youths in retaliation set the Atan Ota police station on fire, killing one policeman. [size=no report]",2,1618496379,NGA
7275801,566,NIG18717,18717,"21 October 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",#EndSARS,5,"Unidentified Armed Group (Nigeria)",,3,35,"Western Africa",Nigeria,Lagos,"Lagos Mainland",,Yaba,6.4979,3.3829,1,"Daily Post (Nigeria)",National,"On 21 October 2020, angry youths destroyed and vandalized property at Jibowu Street in the Yaba area (Lagos Mainland LGA, Lagos) over the killing of #EndSARS supporters by security operatives in the area. Unidentified armed groups shot and killed demonstrators, 'littering the streets' with fatalities. Unknown fatalities coded as 3. [size=no report]",3,1604354640,NGA
7574673,566,NIG19478,19478,"21 October 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Abia,"Aba South",,Aba,5.1066,7.3667,1,Blueprint,National,"On 21 October 2020, Nigerian police shot and killed a man in Aba (Aba South LGA, Abiah). Unknown reason for attack.",1,1611605537,NGA
7780910,566,NIG18746,18746,"21 October 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Kukawa,,Baga,13.0947,13.8234,2,"Twitter; CKN Nigeria","New media-National","On 21 October 2020, Nigerian troops clashed with Boko Haram elements between Maiduguri (Maiduguri LGA, Borno) and Baga (Kukawa LGA, Borno), neutralizing three militants and recovering weapons and ammunition.",3,1617065401,NGA
7780911,566,NIG18747,18747,"21 October 2020",2020,2,"Violence against civilians","Abduction/forced disappearance","Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,2,"Civilians (Nigeria)","Farmers (Nigeria)",7,27,"Western Africa",Nigeria,Borno,Konduga,,Konduga,11.6558,13.4213,2,"Daily Trust (Nigeria); Nigeria Punch",National,"Around 21 October 2020 (week of), Boko Haram militants abducted no fewer than 30 farmers in Njimtilo and Moromti communities (Konduga LGA, Borno). Reason for abduction unknown.",0,1617065401,NGA
7782185,566,NIG18749,18749,"21 October 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Bama,,"Ngwuri Gana",11.4593,14.0521,1,"Daily Independent (Nigeria)",National,"On 21 October 2020, Nigerian Airforce troops conducted air strikes against Boko Haram along the Gulumba Gana-Kumshe axis in Ngwuri Gana (Bama LGA, Borno), killing dozens of Boko Haram fighters in Borno State in 2 days of airstrikes and destroying some of their structures. 12 fatalities coded across 2 events.",6,1617065404,NGA
7784947,566,NIG18806,18806,"21 October 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) - Lake Chad Faction",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Nganzai,,Gajiram,12.493,13.2091,1,"Undisclosed Source","Local partner-Other","On 21 October 2020, ISWAP militants clashed with Nigerian military troops in Gajiram village (Nganzai LGA, Borno), killing an undisclosed number of soldiers. Unknown fatalities coded as 10.",10,1617065410,NGA
8797481,566,NIG18748,18748,"21 October 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) - Lake Chad Faction",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Magumeri,,Magumeri,12.1131,12.8274,1,"CKN Nigeria; Twitter; HumAngle","New media-National","On 21 October 2020, ISWAP militants attacked a Nigerian Army Base in Magumeri (Magumeri LGA, Borno) but were repelled by Nigerian troops. Eleven Boko Haram militants were reportedly killed and weapons and ammunition recovered.",11,1643142235,NGA
